X,Y,U,K,KU,H,HU
-0.4,-0.35,0.62,6,0.666666667,94,0.617021277
-0.4,-0.3,0.65,7,0.428571429,93,0.666666667
-0.4,-0.25,0.61,5,0,95,0.642105263
-0.4,-0.2,0.55,4,0.5,96,0.552083333
-0.4,-0.15,0.51,8,0,92,0.554347826
-0.4,-0.1,0.51,7,0.142857143,93,0.537634409
-0.4,-0.05,0.53,6,0,94,0.563829787
-0.4,0,0.51,7,0.142857143,93,0.537634409
-0.4,0.05,0.49,11,0.454545455,89,0.494382022
-0.4,0.1,0.49,17,0.294117647,83,0.530120482
-0.4,0.15,0.45,17,0.235294118,83,0.493975904
-0.4,0.2,0.44,14,0.357142857,86,0.453488372
-0.4,0.25,0.42,11,0.272727273,89,0.438202247
-0.4,0.3,0.38,12,0.166666667,88,0.409090909
-0.4,0.35,0.38,9,0.222222222,91,0.395604396
-0.4,0.4,0.45,9,0.222222222,91,0.472527473
-0.4,0.45,0.49,9,0.222222222,91,0.516483516
-0.4,0.5,0.53,5,0.2,95,0.547368421
-0.4,0.55,0.5,4,0.25,96,0.510416667
-0.4,0.6,0.49,1,0,99,0.494949495
-0.4,0.65,0.56,0,0,100,0.56
-0.4,0.7,0.49,2,0,98,0.5
-0.4,0.75,0.6,3,0.333333333,97,0.608247423
-0.4,0.8,0.57,1,1,99,0.565656566
-0.4,0.85,0.46,3,0,97,0.474226804
-0.4,0.9,0.59,2,0,98,0.602040816
-0.4,0.95,0.58,2,0,98,0.591836735
-0.4,1,0.61,2,0,98,0.62244898
-0.35,-1,0.67,8,0.125,92,0.717391304
-0.35,-0.95,0.7,8,0.25,92,0.739130435
-0.35,-0.9,0.63,13,0.384615385,87,0.666666667
-0.35,-0.85,0.61,9,0.444444444,91,0.626373626
-0.35,-0.8,0.74,9,0.333333333,91,0.78021978
-0.35,-0.75,0.67,6,0.666666667,94,0.670212766
-0.35,-0.7,0.66,7,0.571428571,93,0.666666667
-0.35,-0.65,0.69,3,0.333333333,97,0.701030928
-0.35,-0.6,0.68,5,0.6,95,0.684210526
-0.35,-0.55,0.68,2,0,98,0.693877551
-0.35,-0.5,0.62,1,0,99,0.626262626
-0.35,-0.45,0.64,4,0.5,96,0.645833333
-0.35,-0.4,0.65,0,0,100,0.65
-0.35,-0.35,0.61,3,0.666666667,97,0.608247423
-0.35,-0.3,0.58,3,0.333333333,97,0.587628866
-0.35,-0.25,0.53,2,0.5,98,0.530612245
-0.35,-0.2,0.64,10,0.3,90,0.677777778
-0.35,-0.15,0.52,6,0,94,0.553191489
-0.35,-0.1,0.5,9,0.111111111,91,0.538461538
-0.35,-0.05,0.51,9,0.444444444,91,0.516483516
-0.35,0,0.49,12,0.333333333,88,0.511363636
-0.35,0.05,0.49,18,0.388888889,82,0.512195122
-0.35,0.1,0.46,17,0.058823529,83,0.542168675
-0.35,0.15,0.37,16,0.25,84,0.392857143
-0.35,0.2,0.47,17,0.352941176,83,0.493975904
-0.35,0.25,0.42,18,0.166666667,82,0.475609756
-0.35,0.3,0.5,13,0.307692308,87,0.528735632
-0.35,0.35,0.39,18,0.166666667,82,0.43902439
-0.35,0.4,0.5,22,0.272727273,78,0.564102564
-0.35,0.45,0.46,8,0.25,92,0.47826087
-0.35,0.5,0.4,8,0.25,92,0.413043478
-0.35,0.55,0.54,9,0.222222222,91,0.571428571
-0.35,0.6,0.46,5,0.6,95,0.452631579
-0.35,0.65,0.54,3,0,97,0.556701031
-0.35,0.7,0.49,0,0,100,0.49
-0.35,0.75,0.5,5,0.2,95,0.515789474
-0.35,0.8,0.52,6,0.166666667,94,0.542553191
-0.35,0.85,0.6,2,0,98,0.612244898
-0.35,0.9,0.57,1,0,99,0.575757576
-0.35,0.95,0.66,1,0,99,0.666666667
-0.35,1,0.5,3,0,97,0.515463918
-0.3,-1,0.59,7,0.142857143,93,0.623655914
-0.3,-0.95,0.7,13,0.461538462,87,0.735632184
-0.3,-0.9,0.67,7,0.142857143,93,0.709677419
-0.3,-0.85,0.67,4,0.25,96,0.6875
-0.3,-0.8,0.67,5,0.6,95,0.673684211
-0.3,-0.75,0.71,6,0.666666667,94,0.712765957
-0.3,-0.7,0.67,2,1,98,0.663265306
-0.3,-0.65,0.64,6,0.5,94,0.64893617
-0.3,-0.6,0.67,1,0,99,0.676767677
-0.3,-0.55,0.52,1,0,99,0.525252525
-0.3,-0.5,0.72,1,1,99,0.717171717
-0.3,-0.45,0.69,2,0.5,98,0.693877551
-0.3,-0.4,0.68,3,0.666666667,97,0.680412371
-0.3,-0.35,0.61,6,0.5,94,0.617021277
-0.3,-0.3,0.59,2,0.5,98,0.591836735
-0.3,-0.25,0.54,7,0.142857143,93,0.569892473
-0.3,-0.2,0.48,5,0.2,95,0.494736842
-0.3,-0.15,0.55,10,0.5,90,0.555555556
-0.3,-0.1,0.52,8,0.375,92,0.532608696
-0.3,-0.05,0.47,17,0.058823529,83,0.554216867
-0.3,0,0.46,13,0.461538462,87,0.459770115
-0.3,0.05,0.45,22,0.181818182,78,0.525641026
-0.3,0.1,0.46,23,0.260869565,77,0.519480519
-0.3,0.15,0.42,19,0.263157895,81,0.456790123
-0.3,0.2,0.45,21,0.095238095,79,0.544303797
-0.3,0.25,0.45,17,0.176470588,83,0.506024096
-0.3,0.3,0.41,15,0.4,85,0.411764706
-0.3,0.35,0.43,30,0.266666667,70,0.5
-0.3,0.4,0.48,15,0.266666667,85,0.517647059
-0.3,0.45,0.47,17,0.176470588,83,0.530120482
-0.3,0.5,0.49,18,0.333333333,82,0.524390244
-0.3,0.55,0.57,13,0.307692308,87,0.609195402
-0.3,0.6,0.45,10,0,90,0.5
-0.3,0.65,0.44,7,0,93,0.47311828
-0.3,0.7,0.54,7,0.428571429,93,0.548387097
-0.3,0.75,0.54,9,0.222222222,91,0.571428571
-0.3,0.8,0.52,2,0,98,0.530612245
-0.3,0.85,0.51,9,0.222222222,91,0.538461538
-0.3,0.9,0.6,4,0.25,96,0.614583333
-0.3,0.95,0.52,3,0,97,0.536082474
-0.3,1,0.52,1,0,99,0.525252525
-0.25,-1,0.56,7,0,93,0.602150538
-0.25,-0.95,0.66,7,0.285714286,93,0.688172043
-0.25,-0.9,0.6,6,0.333333333,94,0.617021277
-0.25,-0.85,0.69,5,0.6,95,0.694736842
-0.25,-0.8,0.62,4,0.25,96,0.635416667
-0.25,-0.75,0.73,6,0.5,94,0.744680851
-0.25,-0.7,0.75,8,0.375,92,0.782608696
-0.25,-0.65,0.7,5,0.2,95,0.726315789
-0.25,-0.6,0.63,2,0.5,98,0.632653061
-0.25,-0.55,0.63,4,0.5,96,0.635416667
-0.25,-0.5,0.65,6,0.333333333,94,0.670212766
-0.25,-0.45,0.61,2,0,98,0.62244898
-0.25,-0.4,0.65,3,0.333333333,97,0.659793814
-0.25,-0.35,0.59,7,0.285714286,93,0.612903226
-0.25,-0.3,0.55,2,0,98,0.56122449
-0.25,-0.25,0.6,9,0.333333333,91,0.626373626
-0.25,-0.2,0.56,9,0.333333333,91,0.582417582
-0.25,-0.15,0.52,14,0.214285714,86,0.569767442
-0.25,-0.1,0.49,22,0.363636364,78,0.525641026
-0.25,-0.05,0.47,21,0.285714286,79,0.518987342
-0.25,0,0.47,17,0.176470588,83,0.530120482
-0.25,0.05,0.52,35,0.4,65,0.584615385
-0.25,0.1,0.43,28,0.321428571,72,0.472222222
-0.25,0.15,0.42,29,0.344827586,71,0.450704225
-0.25,0.2,0.52,30,0.433333333,70,0.557142857
-0.25,0.25,0.51,23,0.391304348,77,0.545454545
-0.25,0.3,0.39,25,0.24,75,0.44
-0.25,0.35,0.39,30,0.3,70,0.428571429
-0.25,0.4,0.53,24,0.375,76,0.578947368
-0.25,0.45,0.54,14,0.285714286,86,0.581395349
-0.25,0.5,0.39,21,0.333333333,79,0.405063291
-0.25,0.55,0.57,11,0.181818182,89,0.617977528
-0.25,0.6,0.4,13,0.076923077,87,0.448275862
-0.25,0.65,0.49,10,0,90,0.544444444
-0.25,0.7,0.56,11,0.181818182,89,0.606741573
-0.25,0.75,0.46,6,0.166666667,94,0.478723404
-0.25,0.8,0.58,7,0.142857143,93,0.612903226
-0.25,0.85,0.55,6,0.166666667,94,0.574468085
-0.25,0.9,0.52,4,0,96,0.541666667
-0.25,0.95,0.55,3,0,97,0.567010309
-0.25,1,0.59,2,0.5,98,0.591836735
-0.2,-1,0.75,9,0.444444444,91,0.78021978
-0.2,-0.95,0.69,8,0.375,92,0.717391304
-0.2,-0.9,0.7,8,0.25,92,0.739130435
-0.2,-0.85,0.71,11,0.454545455,89,0.741573034
-0.2,-0.8,0.7,9,0.444444444,91,0.725274725
-0.2,-0.75,0.69,6,0.166666667,94,0.723404255
-0.2,-0.7,0.66,7,0.714285714,93,0.655913978
-0.2,-0.65,0.62,4,0.5,96,0.625
-0.2,-0.6,0.69,6,0.333333333,94,0.712765957
-0.2,-0.55,0.59,1,0,99,0.595959596
-0.2,-0.5,0.65,2,0.5,98,0.653061224
-0.2,-0.45,0.64,1,0,99,0.646464646
-0.2,-0.4,0.58,5,0,95,0.610526316
-0.2,-0.35,0.54,10,0.5,90,0.544444444
-0.2,-0.3,0.52,11,0.363636364,89,0.539325843
-0.2,-0.25,0.5,14,0.142857143,86,0.558139535
-0.2,-0.2,0.52,12,0.416666667,88,0.534090909
-0.2,-0.15,0.59,14,0.357142857,86,0.627906977
-0.2,-0.1,0.38,26,0.230769231,74,0.432432432
-0.2,-0.05,0.48,23,0.391304348,77,0.506493506
-0.2,0,0.38,27,0.222222222,73,0.438356164
-0.2,0.05,0.47,37,0.459459459,63,0.476190476
-0.2,0.1,0.46,44,0.340909091,56,0.553571429
-0.2,0.15,0.51,33,0.454545455,67,0.537313433
-0.2,0.2,0.45,30,0.366666667,70,0.485714286
-0.2,0.25,0.43,43,0.441860465,57,0.421052632
-0.2,0.3,0.37,30,0.3,70,0.4
-0.2,0.35,0.49,29,0.413793103,71,0.521126761
-0.2,0.4,0.43,30,0.3,70,0.485714286
-0.2,0.45,0.37,24,0.458333333,76,0.342105263
-0.2,0.5,0.45,23,0.304347826,77,0.493506494
-0.2,0.55,0.48,11,0.090909091,89,0.528089888
-0.2,0.6,0.56,17,0.176470588,83,0.638554217
-0.2,0.65,0.48,15,0.333333333,85,0.505882353
-0.2,0.7,0.46,13,0.076923077,87,0.517241379
-0.2,0.75,0.49,11,0.090909091,89,0.539325843
-0.2,0.8,0.54,7,0.142857143,93,0.569892473
-0.2,0.85,0.48,6,0.5,94,0.478723404
-0.2,0.9,0.54,0,0,100,0.54
-0.2,0.95,0.55,5,0,95,0.578947368
-0.2,1,0.55,6,0.166666667,94,0.574468085
-0.15,-1,0.75,8,0.75,92,0.75
-0.15,-0.95,0.66,12,0.5,88,0.681818182
-0.15,-0.9,0.68,8,0.5,92,0.695652174
-0.15,-0.85,0.72,7,0.285714286,93,0.752688172
-0.15,-0.8,0.69,4,0.25,96,0.708333333
-0.15,-0.75,0.6,5,0.4,95,0.610526316
-0.15,-0.7,0.74,2,0.5,98,0.744897959
-0.15,-0.65,0.63,4,0,96,0.65625
-0.15,-0.6,0.63,4,0.5,96,0.635416667
-0.15,-0.55,0.63,3,0.666666667,97,0.628865979
-0.15,-0.5,0.61,1,0,99,0.616161616
-0.15,-0.45,0.64,5,0.2,95,0.663157895
-0.15,-0.4,0.57,6,0.666666667,94,0.563829787
-0.15,-0.35,0.54,10,0.4,90,0.555555556
-0.15,-0.3,0.62,8,0.25,92,0.652173913
-0.15,-0.25,0.52,15,0.266666667,85,0.564705882
-0.15,-0.2,0.47,28,0.392857143,72,0.5
-0.15,-0.15,0.58,21,0.428571429,79,0.620253165
-0.15,-0.1,0.52,30,0.5,70,0.528571429
-0.15,-0.05,0.55,28,0.571428571,72,0.541666667
-0.15,0,0.48,36,0.472222222,64,0.484375
-0.15,0.05,0.48,38,0.552631579,62,0.435483871
-0.15,0.1,0.49,37,0.405405405,63,0.53968254
-0.15,0.15,0.55,50,0.62,50,0.48
-0.15,0.2,0.42,50,0.42,50,0.42
-0.15,0.25,0.41,55,0.381818182,45,0.444444444
-0.15,0.3,0.37,41,0.341463415,59,0.389830508
-0.15,0.35,0.43,42,0.380952381,58,0.465517241
-0.15,0.4,0.4,37,0.486486486,63,0.349206349
-0.15,0.45,0.44,34,0.411764706,66,0.454545455
-0.15,0.5,0.39,35,0.228571429,65,0.476923077
-0.15,0.55,0.41,20,0.35,80,0.425
-0.15,0.6,0.4,20,0.2,80,0.45
-0.15,0.65,0.53,27,0.222222222,73,0.643835616
-0.15,0.7,0.43,24,0.208333333,76,0.5
-0.15,0.75,0.53,18,0.333333333,82,0.573170732
-0.15,0.8,0.5,9,0.111111111,91,0.538461538
-0.15,0.85,0.49,16,0.0625,84,0.571428571
-0.15,0.9,0.5,12,0.083333333,88,0.556818182
-0.15,0.95,0.54,10,0.3,90,0.566666667
-0.15,1,0.54,6,0,94,0.574468085
-0.1,-1,0.55,10,0.2,90,0.588888889
-0.1,-0.95,0.67,8,0.5,92,0.684782609
-0.1,-0.9,0.73,7,0.285714286,93,0.76344086
-0.1,-0.85,0.74,5,0.6,95,0.747368421
-0.1,-0.8,0.61,6,0.333333333,94,0.627659574
-0.1,-0.75,0.7,3,0.333333333,97,0.711340206
-0.1,-0.7,0.64,4,0.5,96,0.645833333
-0.1,-0.65,0.62,2,1,98,0.612244898
-0.1,-0.6,0.62,7,0.285714286,93,0.64516129
-0.1,-0.55,0.59,2,0,98,0.602040816
-0.1,-0.5,0.56,5,0,95,0.589473684
-0.1,-0.45,0.51,7,0.142857143,93,0.537634409
-0.1,-0.4,0.49,6,0.166666667,94,0.510638298
-0.1,-0.35,0.48,7,0.142857143,93,0.505376344
-0.1,-0.3,0.51,10,0.3,90,0.533333333
-0.1,-0.25,0.48,20,0.4,80,0.5
-0.1,-0.2,0.41,28,0.392857143,72,0.416666667
-0.1,-0.15,0.47,31,0.451612903,69,0.47826087
-0.1,-0.1,0.44,30,0.433333333,70,0.442857143
-0.1,-0.05,0.52,44,0.5,56,0.535714286
-0.1,0,0.58,40,0.6,60,0.566666667
-0.1,0.05,0.49,53,0.452830189,47,0.531914894
-0.1,0.1,0.44,50,0.48,50,0.4
-0.1,0.15,0.56,59,0.627118644,41,0.463414634
-0.1,0.2,0.48,62,0.532258065,38,0.394736842
-0.1,0.25,0.41,62,0.483870968,38,0.289473684
-0.1,0.3,0.57,57,0.526315789,43,0.627906977
-0.1,0.35,0.48,54,0.444444444,46,0.52173913
-0.1,0.4,0.45,41,0.414634146,59,0.474576271
-0.1,0.45,0.49,41,0.317073171,59,0.610169492
-0.1,0.5,0.48,31,0.387096774,69,0.52173913
-0.1,0.55,0.47,32,0.40625,68,0.5
-0.1,0.6,0.42,35,0.285714286,65,0.492307692
-0.1,0.65,0.45,25,0.44,75,0.453333333
-0.1,0.7,0.42,26,0.230769231,74,0.486486486
-0.1,0.75,0.4,15,0.133333333,85,0.447058824
-0.1,0.8,0.49,10,0.1,90,0.533333333
-0.1,0.85,0.52,15,0.2,85,0.576470588
-0.1,0.9,0.52,9,0,91,0.571428571
-0.1,0.95,0.42,10,0.3,90,0.433333333
-0.1,1,0.42,14,0.142857143,86,0.465116279
-0.05,-1,0.66,11,0.363636364,89,0.696629213
-0.05,-0.95,0.65,14,0.428571429,86,0.686046512
-0.05,-0.9,0.72,8,0.875,92,0.706521739
-0.05,-0.85,0.62,7,0.285714286,93,0.64516129
-0.05,-0.8,0.64,9,0.111111111,91,0.692307692
-0.05,-0.75,0.67,2,0.5,98,0.673469388
-0.05,-0.7,0.67,2,0.5,98,0.673469388
-0.05,-0.65,0.6,7,0.285714286,93,0.623655914
-0.05,-0.6,0.63,4,0.75,96,0.625
-0.05,-0.55,0.56,1,1,99,0.555555556
-0.05,-0.5,0.59,10,0.2,90,0.633333333
-0.05,-0.45,0.55,5,0.2,95,0.568421053
-0.05,-0.4,0.45,9,0.222222222,91,0.472527473
-0.05,-0.35,0.42,9,0.111111111,91,0.450549451
-0.05,-0.3,0.39,16,0.375,84,0.392857143
-0.05,-0.25,0.38,20,0.4,80,0.375
-0.05,-0.2,0.48,28,0.5,72,0.472222222
-0.05,-0.15,0.41,32,0.34375,68,0.441176471
-0.05,-0.1,0.42,34,0.470588235,66,0.393939394
-0.05,-0.05,0.42,43,0.534883721,57,0.333333333
-0.05,0,0.5,48,0.666666667,52,0.346153846
-0.05,0.05,0.53,63,0.619047619,37,0.378378378
-0.05,0.1,0.52,53,0.58490566,47,0.446808511
-0.05,0.15,0.47,60,0.483333333,40,0.45
-0.05,0.2,0.54,67,0.626865672,33,0.363636364
-0.05,0.25,0.58,68,0.647058824,32,0.4375
-0.05,0.3,0.59,63,0.603174603,37,0.567567568
-0.05,0.35,0.44,58,0.448275862,42,0.428571429
-0.05,0.4,0.48,52,0.461538462,48,0.5
-0.05,0.45,0.45,55,0.418181818,45,0.488888889
-0.05,0.5,0.48,43,0.465116279,57,0.49122807
-0.05,0.55,0.36,39,0.358974359,61,0.360655738
-0.05,0.6,0.44,36,0.305555556,64,0.515625
-0.05,0.65,0.45,30,0.4,70,0.471428571
-0.05,0.7,0.42,32,0.28125,68,0.485294118
-0.05,0.75,0.43,27,0.222222222,73,0.506849315
-0.05,0.8,0.46,20,0.25,80,0.5125
-0.05,0.85,0.36,25,0.12,75,0.44
-0.05,0.9,0.44,7,0.142857143,93,0.462365591
-0.05,0.95,0.44,14,0.214285714,86,0.476744186
-0.05,1,0.46,9,0.333333333,91,0.472527473
0,-1,0.63,9,0.333333333,91,0.659340659
0,-0.95,0.61,8,0.375,92,0.630434783
0,-0.9,0.66,4,1,96,0.645833333
0,-0.85,0.75,5,0.4,95,0.768421053
0,-0.8,0.71,4,0.5,96,0.71875
0,-0.75,0.55,6,0.166666667,94,0.574468085
0,-0.7,0.6,3,0.333333333,97,0.608247423
0,-0.65,0.68,4,0,96,0.708333333
0,-0.6,0.53,1,0,99,0.535353535
0,-0.55,0.52,3,0.333333333,97,0.525773196
0,-0.5,0.57,4,0,96,0.59375
0,-0.45,0.47,8,0.125,92,0.5
0,-0.4,0.47,9,0.333333333,91,0.483516484
0,-0.35,0.47,16,0.1875,84,0.523809524
0,-0.3,0.43,16,0.375,84,0.44047619
0,-0.25,0.33,27,0.333333333,73,0.328767123
0,-0.2,0.38,33,0.363636364,67,0.388059701
0,-0.15,0.4,31,0.387096774,69,0.405797101
0,-0.1,0.38,42,0.404761905,58,0.362068966
0,-0.05,0.41,51,0.490196078,49,0.326530612
0,0,0.44,66,0.545454545,34,0.235294118
0,0.05,0.47,64,0.515625,36,0.388888889
0,0.1,0.61,74,0.675675676,26,0.423076923
0,0.15,0.65,76,0.697368421,24,0.5
0,0.2,0.62,73,0.657534247,27,0.518518519
0,0.25,0.59,70,0.714285714,30,0.3
0,0.3,0.6,69,0.710144928,31,0.35483871
0,0.35,0.45,67,0.52238806,33,0.303030303
0,0.4,0.54,73,0.630136986,27,0.296296296
0,0.45,0.45,52,0.538461538,48,0.354166667
0,0.5,0.39,64,0.390625,36,0.388888889
0,0.55,0.36,48,0.375,52,0.346153846
0,0.6,0.44,42,0.357142857,58,0.5
0,0.65,0.43,44,0.363636364,56,0.482142857
0,0.7,0.39,26,0.269230769,74,0.432432432
0,0.75,0.41,25,0.32,75,0.44
0,0.8,0.4,31,0.258064516,69,0.463768116
0,0.85,0.37,23,0.260869565,77,0.402597403
0,0.9,0.42,22,0.181818182,78,0.487179487
0,0.95,0.43,10,0.3,90,0.444444444
0,1,0.45,16,0.125,84,0.511904762
0.05,-1,0.6,11,0.454545455,89,0.617977528
0.05,-0.95,0.69,5,0.6,95,0.694736842
0.05,-0.9,0.76,7,0.428571429,93,0.784946237
0.05,-0.85,0.68,5,0.4,95,0.694736842
0.05,-0.8,0.68,2,0,98,0.693877551
0.05,-0.75,0.66,5,0.4,95,0.673684211
0.05,-0.7,0.65,5,0.6,95,0.652631579
0.05,-0.65,0.53,2,0,98,0.540816327
0.05,-0.6,0.56,6,0.166666667,94,0.585106383
0.05,-0.55,0.52,7,0.428571429,93,0.52688172
0.05,-0.5,0.57,3,1,97,0.556701031
0.05,-0.45,0.51,7,0.285714286,93,0.52688172
0.05,-0.4,0.4,8,0.375,92,0.402173913
0.05,-0.35,0.38,10,0.3,90,0.388888889
0.05,-0.3,0.47,23,0.47826087,77,0.467532468
0.05,-0.25,0.34,31,0.35483871,69,0.333333333
0.05,-0.2,0.41,29,0.482758621,71,0.38028169
0.05,-0.15,0.42,42,0.595238095,58,0.293103448
0.05,-0.1,0.51,50,0.6,50,0.42
0.05,-0.05,0.45,61,0.573770492,39,0.256410256
0.05,0,0.5,72,0.597222222,28,0.25
0.05,0.05,0.59,79,0.670886076,21,0.285714286
0.05,0.1,0.67,81,0.740740741,19,0.368421053
0.05,0.15,0.59,79,0.696202532,21,0.19047619
0.05,0.2,0.66,81,0.75308642,19,0.263157895
0.05,0.25,0.6,85,0.658823529,15,0.266666667
0.05,0.3,0.6,75,0.64,25,0.48
0.05,0.35,0.55,77,0.597402597,23,0.391304348
0.05,0.4,0.62,84,0.702380952,16,0.1875
0.05,0.45,0.54,70,0.614285714,30,0.366666667
0.05,0.5,0.44,61,0.590163934,39,0.205128205
0.05,0.55,0.44,68,0.455882353,32,0.40625
0.05,0.6,0.43,61,0.459016393,39,0.384615385
0.05,0.65,0.53,49,0.571428571,51,0.490196078
0.05,0.7,0.45,44,0.454545455,56,0.446428571
0.05,0.75,0.37,43,0.302325581,57,0.421052632
0.05,0.8,0.35,34,0.411764706,66,0.318181818
0.05,0.85,0.42,29,0.206896552,71,0.507042254
0.05,0.9,0.38,31,0.387096774,69,0.376811594
0.05,0.95,0.28,21,0.333333333,79,0.265822785
0.05,1,0.4,16,0.4375,84,0.392857143
0.1,-1,0.66,10,0.7,90,0.655555556
0.1,-0.95,0.67,13,0.384615385,87,0.712643678
0.1,-0.9,0.71,6,0.333333333,94,0.734042553
0.1,-0.85,0.71,7,0.142857143,93,0.752688172
0.1,-0.8,0.63,7,0.428571429,93,0.64516129
0.1,-0.75,0.68,4,0.5,96,0.6875
0.1,-0.7,0.66,3,0,97,0.680412371
0.1,-0.65,0.56,2,0.5,98,0.56122449
0.1,-0.6,0.53,4,0,96,0.552083333
0.1,-0.55,0.57,6,0.333333333,94,0.585106383
0.1,-0.5,0.62,6,0.166666667,94,0.64893617
0.1,-0.45,0.49,15,0.4,85,0.505882353
0.1,-0.4,0.42,10,0.4,90,0.422222222
0.1,-0.35,0.36,22,0.454545455,78,0.333333333
0.1,-0.3,0.27,25,0.24,75,0.28
0.1,-0.25,0.29,24,0.333333333,76,0.276315789
0.1,-0.2,0.35,41,0.463414634,59,0.271186441
0.1,-0.15,0.44,50,0.56,50,0.32
0.1,-0.1,0.37,54,0.462962963,46,0.260869565
0.1,-0.05,0.42,57,0.543859649,43,0.255813953
0.1,0,0.46,68,0.588235294,32,0.1875
0.1,0.05,0.66,78,0.769230769,22,0.272727273
0.1,0.1,0.7,82,0.780487805,18,0.333333333
0.1,0.15,0.63,78,0.782051282,22,0.090909091
0.1,0.2,0.69,78,0.794871795,22,0.318181818
0.1,0.25,0.66,86,0.720930233,14,0.285714286
0.1,0.3,0.68,92,0.684782609,8,0.625
0.1,0.35,0.68,82,0.719512195,18,0.5
0.1,0.4,0.6,81,0.691358025,19,0.210526316
0.1,0.45,0.59,75,0.706666667,25,0.24
0.1,0.5,0.61,82,0.682926829,18,0.277777778
0.1,0.55,0.55,67,0.626865672,33,0.393939394
0.1,0.6,0.49,65,0.507692308,35,0.457142857
0.1,0.65,0.49,66,0.53030303,34,0.411764706
0.1,0.7,0.46,54,0.481481481,46,0.434782609
0.1,0.75,0.35,59,0.322033898,41,0.390243902
0.1,0.8,0.49,44,0.5,56,0.482142857
0.1,0.85,0.37,49,0.387755102,51,0.352941176
0.1,0.9,0.37,35,0.457142857,65,0.323076923
0.1,0.95,0.35,26,0.307692308,74,0.364864865
0.1,1,0.36,21,0.19047619,79,0.405063291
0.15,-1,0.71,10,0.6,90,0.722222222
0.15,-0.95,0.67,7,0.571428571,93,0.677419355
0.15,-0.9,0.67,7,0.428571429,93,0.688172043
0.15,-0.85,0.63,5,0.4,95,0.642105263
0.15,-0.8,0.67,5,0.6,95,0.673684211
0.15,-0.75,0.67,5,0.6,95,0.673684211
0.15,-0.7,0.65,7,0.285714286,93,0.677419355
0.15,-0.65,0.65,8,0,92,0.706521739
0.15,-0.6,0.59,3,0.666666667,97,0.587628866
0.15,-0.55,0.51,7,0.285714286,93,0.52688172
0.15,-0.5,0.49,5,0.4,95,0.494736842
0.15,-0.45,0.43,8,0.375,92,0.434782609
0.15,-0.4,0.41,11,0.272727273,89,0.426966292
0.15,-0.35,0.39,18,0.277777778,82,0.414634146
0.15,-0.3,0.44,20,0.55,80,0.4125
0.15,-0.25,0.38,16,0.375,84,0.380952381
0.15,-0.2,0.24,33,0.333333333,67,0.194029851
0.15,-0.15,0.32,40,0.4,60,0.266666667
0.15,-0.1,0.37,55,0.509090909,45,0.2
0.15,-0.05,0.44,62,0.580645161,38,0.210526316
0.15,0,0.52,70,0.671428571,30,0.166666667
0.15,0.05,0.71,80,0.7875,20,0.4
0.15,0.1,0.71,88,0.772727273,12,0.25
0.15,0.15,0.67,90,0.722222222,10,0.2
0.15,0.2,0.79,90,0.8,10,0.7
0.15,0.25,0.7,87,0.770114943,13,0.230769231
0.15,0.3,0.78,94,0.79787234,6,0.5
0.15,0.35,0.85,90,0.888888889,10,0.5
0.15,0.4,0.78,88,0.829545455,12,0.416666667
0.15,0.45,0.6,81,0.691358025,19,0.210526316
0.15,0.5,0.63,76,0.723684211,24,0.333333333
0.15,0.55,0.57,77,0.649350649,23,0.304347826
0.15,0.6,0.53,72,0.638888889,28,0.25
0.15,0.65,0.54,67,0.611940299,33,0.393939394
0.15,0.7,0.44,68,0.485294118,32,0.34375
0.15,0.75,0.49,57,0.578947368,43,0.372093023
0.15,0.8,0.41,53,0.471698113,47,0.340425532
0.15,0.85,0.41,44,0.5,56,0.339285714
0.15,0.9,0.44,45,0.533333333,55,0.363636364
0.15,0.95,0.34,40,0.375,60,0.316666667
0.15,1,0.34,33,0.363636364,67,0.328358209
0.2,-1,0.68,10,0.5,90,0.7
0.2,-0.95,0.68,10,0.3,90,0.722222222
0.2,-0.9,0.68,6,0.333333333,94,0.70212766
0.2,-0.85,0.67,5,0,95,0.705263158
0.2,-0.8,0.74,5,1,95,0.726315789
0.2,-0.75,0.61,4,0.5,96,0.614583333
0.2,-0.7,0.64,4,0.25,96,0.65625
0.2,-0.65,0.65,7,0.428571429,93,0.666666667
0.2,-0.6,0.56,3,0,97,0.577319588
0.2,-0.55,0.5,5,0.2,95,0.515789474
0.2,-0.5,0.47,9,0.111111111,91,0.505494505
0.2,-0.45,0.53,7,0.142857143,93,0.559139785
0.2,-0.4,0.37,18,0.222222222,82,0.402439024
0.2,-0.35,0.34,15,0.333333333,85,0.341176471
0.2,-0.3,0.32,20,0.25,80,0.3375
0.2,-0.25,0.31,28,0.464285714,72,0.25
0.2,-0.2,0.37,45,0.444444444,55,0.309090909
0.2,-0.15,0.34,49,0.408163265,51,0.274509804
0.2,-0.1,0.47,58,0.603448276,42,0.285714286
0.2,-0.05,0.5,62,0.64516129,38,0.263157895
0.2,0,0.52,66,0.681818182,34,0.205882353
0.2,0.05,0.56,77,0.688311688,23,0.130434783
0.2,0.1,0.73,88,0.75,12,0.583333333
0.2,0.15,0.7,85,0.811764706,15,0.066666667
0.2,0.2,0.78,90,0.855555556,10,0.1
0.2,0.25,0.87,94,0.914893617,6,0.166666667
0.2,0.3,0.79,95,0.8,5,0.6
0.2,0.35,0.84,92,0.858695652,8,0.625
